,0-0,0-1,0-2,0-3,1-0,1-1,1-2,1-3,2-0,2-1,2-2,2-3,3-0,3-1,3-2,3-3,4-0,4-1,4-2,4-3,ActualResult,PredictedResult
11,0.10702077868000308,0.05782767129497684,0.02162672348516175,0.01825592651132176,0.16381810427448068,0.12359377181960259,0.048717807900022427,0.01441645852163778,0.09648601517976467,0.11236678998148962,0.05039875938135422,0.017413547965737065,0.041410872120069844,0.03987558223129456,0.018790752252611703,0.009412197445179002,0.03594622541308215,0.013702768672151469,0.008919246870058812,2.4931087782479622e-34,3-0,1-0
12,0.08922966482359522,0.09236670746283013,0.038014302046224246,0.04298295922076254,0.11133097080754842,0.0783939166289546,0.04942210191090959,0.037876163616556976,0.10523840256032085,0.07940187994179962,0.035122780175526655,0.013545633112861333,0.08610164397195297,0.033606453732493324,0.008650314479391321,0.004202127780390672,0.05089171382315433,0.028834323999625027,0.014787939905102132,4.875150669934424e-100,2-1,1-0
13,0.09937234136127783,0.07645009215489451,0.030118197695207988,0.029800885116528494,0.13611484024088455,0.09891292290943694,0.05032517891565363,0.024978224757929497,0.10367372439661904,0.09536464076133443,0.04245173652008371,0.015570772683319809,0.06318214321677959,0.03724302420995017,0.01263425108851921,0.0062239047815286965,0.044506655879035815,0.0210434416907708,0.012033021620245315,4.967892098118981e-70,1-1,1-0
14,0.10707151033671419,0.05765103082264664,0.02154944757359932,0.01816182231253823,0.16407796330472893,0.12383625736879544,0.04868896684477482,0.01433360239899318,0.09639091963658719,0.11252117970795518,0.05047181078166788,0.01742837251335136,0.04122525717360741,0.03989215104246458,0.01886044388138363,0.009448679248138872,0.03585992468415368,0.013640460681621322,0.008890199686278329,5.670622216173553e-34,4-1,1-0
15,0.07877236896335323,0.10442188606152077,0.04456975545904612,0.05632231075779143,0.09092911350292984,0.06236893539101813,0.0470106198753309,0.05174453936745945,0.10290198007762698,0.06582059752355844,0.02896198131748052,0.01164667054742509,0.10761030962399296,0.029789668586031246,0.006092030737470343,0.0029250685316758547,0.05495329010836749,0.03620196457686062,0.016956908991060643,4.634428055860245e-125,2-0,3-0
16,0.10360098736295054,0.0675083176422519,0.025953035365404366,0.023832216580897823,0.1495144445267082,0.11058231099744087,0.049902536176060226,0.019423805688376535,0.1009173465286358,0.10371422232530184,0.04633243006122953,0.01652359569070934,0.05215811913317443,0.03872124233533639,0.015329858728183796,0.007611167842455487,0.04053082427172281,0.017318686838113804,0.010524851905046382,3.008865511677735e-53,3-1,1-0
17,0.10877977413848339,0.05031529192420339,0.01839131596734611,0.014476769610942231,0.17485321785622357,0.13411416736529921,0.047249335890305076,0.011136281073732943,0.09196982809670315,0.11882262608527085,0.05347139137251435,0.017995839063751004,0.033829384514476514,0.04042679103913819,0.022014495005189632,0.011108062061790235,0.03219175602818163,0.011162038589212588,0.0076916343172357335,1.2528599585500548e-18,2-1,1-0
18,0.10428316833709173,0.06582601551048603,0.02518806505362473,0.02280143876998209,0.15201145634123955,0.11280923958441585,0.04975147094926576,0.01848430588910386,0.1002558038788307,0.10524536035481005,0.04704834640709957,0.01668893370542436,0.05020660030622117,0.038955695462880705,0.015885678275649396,0.00789896005569803,0.0397546629875096,0.01666093191573894,0.010243866214927939,4.913671101181498e-50,3-2,1-0
19,0.10271102470026086,0.06958079572365616,0.0269033163274177,0.025140312400842278,0.1464294386536438,0.10785476154788343,0.05005745950801361,0.020624674569538315,0.10167021710456739,0.10181135121612328,0.04544465891657882,0.01631385246480483,0.054613520279260405,0.03841332527722884,0.014667976027704956,0.007269217461471356,0.041474940490915185,0.01814697913801551,0.01087217819207322,3.5574239949846043e-57,0-2,1-0
20,0.10093593774284439,0.07338497150014038,0.028670993712354344,0.027656995811154755,0.14073638481538167,0.10288685446908472,0.050252491582706955,0.02296132671306712,0.10287358955848316,0.0982687335041406,0.043797290913084166,0.015911473029716298,0.059274164832472685,0.037793643417689086,0.013513272541743107,0.006674693384152459,0.043172717151240256,0.01972128938658455,0.011513175933959239,2.5697512878126355e-64,0-0,1-0
21,0.09927045070354756,0.0766420183512161,0.030209522385743575,0.029938767182951416,0.135824279677999,0.09866476754269601,0.050327203670740596,0.02510875019100422,0.10371874203095038,0.09518124212228293,0.042366902482957075,0.015548943676900417,0.06343159768147133,0.0372070137941145,0.012580620270649958,0.006196452941992827,0.04458914833753353,0.02112790095389936,0.012065676001349205,2.1829458393464993e-70,2-3,1-0
22,0.10918478564841638,0.04772685167735046,0.01730056334813902,0.013276425936213193,0.17865213706506514,0.13785267103167048,0.04662315447549984,0.010116010378361271,0.09018083279978889,0.12099315504844338,0.05451386148790857,0.018172136760935372,0.03136164682483138,0.04053934850401355,0.023267698801837603,0.01177173159968553,0.030857643695435418,0.010337028843633276,0.007272316072130922,6.404056292667384e-13,2-1,1-0
23,0.10026738232081464,0.07472434677967378,0.02930079870103329,0.028580564969051984,0.13872108508903103,0.10114766860592052,0.05029357023833725,0.02382726651534123,0.10324195805748991,0.09700538702518338,0.04321142382670686,0.015764421037903917,0.0609645086015794,0.03755869119273383,0.013123840548168092,0.006474785563239013,0.04375940771733767,0.02029293819671403,0.011739955013740071,8.13241050912787e-67,4-2,1-0
24,0.09987448558784298,0.07549093449068105,0.029663061401928814,0.02911835273617873,0.13756476238837556,0.10015418858874031,0.05031058321263291,0.024333541669288493,0.10343973224479079,0.09627838810137436,0.04287464953505557,0.015678984230098107,0.06194400174347246,0.03742027268594431,0.012904706765514721,0.006362433380591883,0.04409255688315667,0.02062434915430293,0.011870015200029295,3.0323512904029135e-68,2-0,1-0
25,0.10526180286587702,0.06323708893172696,0.024021807138432376,0.021267426320571985,0.15584341028427964,0.11626178693463038,0.04947439453402866,0.017097513456723074,0.0991491835513274,0.10757869407330989,0.04814220777858066,0.016934703945240166,0.04727394468133232,0.03928908192289565,0.01677603179121519,0.008361151159442512,0.03854324425396294,0.015673440237272115,0.00981308613915099,4.886905923007739e-45,1-1,1-0
26,0.10825114415390825,0.052982875199991813,0.019528265999417534,0.015767413764514435,0.17093750401287847,0.13032641399579534,0.0478286451724007,0.012245299646884653,0.09368602733460495,0.11655631456407152,0.05238830402886935,0.017800677019456927,0.036449170452847346,0.04026800278585948,0.020804742143399686,0.010469707755681925,0.033544775594153774,0.012038978164987368,0.00812573821027652,2.4482075540623952e-24,2-0,1-0
27,0.10344376507144024,0.06788387231365896,0.026124584993245867,0.024066083499759926,0.14895617095073632,0.11008680492902483,0.049933159469588255,0.019637801281330167,0.10105885794048146,0.10337077678996048,0.04617204047113171,0.016486083469030917,0.052598819602785216,0.03866700346870724,0.015208092169003096,0.007548196785201046,0.04070289934746197,0.017467292976393857,0.010587694471058562,5.812672727216107e-54,1-2,1-0
28,0.10608051068338772,0.06086797181927833,0.02296598965564745,0.019917100359076585,0.159340523382033,0.1194516401036371,0.049172949982183044,0.015888395002137946,0.0980417469837407,0.10969006842449221,0.049135189448739146,0.017150275216136143,0.044663001680110725,0.03956456682555536,0.017631083751618003,0.008806354994694093,0.037416780123999925,0.014795263227341295,0.009420588336191093,2.134452133512009e-40,0-1,1-0
29,0.10065238831700668,0.07395860977401642,0.028940246960811232,0.028050079872021103,0.1398740139877339,0.10214142749805093,0.05027184993441616,0.023329337574795737,0.103034902289048,0.09772871326900559,0.04354676083999277,0.01584883754286572,0.05999487911672439,0.03769408781967417,0.013345444262782396,0.006588504052321136,0.043424704569715464,0.019964980898945297,0.01161023142007301,2.1808126615390725e-65,2-1,1-0
30,0.10558694285916637,0.06232166336589675,0.02361255842725626,0.020739723158717638,0.15719565816489822,0.11749068979216985,0.04936338021646388,0.016623676827555254,0.09873206219890976,0.10839720399371336,0.048526783342044695,0.01701906692346799,0.04625696410222625,0.03939891552946967,0.01710165952662037,0.008530544675677827,0.0381100015102506,0.015331272126288414,0.00966123325920675,2.977088290384027e-43,1-1,1-0
31,0.09622393582451855,0.08201525255456782,0.032801855896694564,0.03398637455098002,0.12762315010820108,0.09173894670261803,0.05026086653948056,0.028982895942597238,0.10473077076266124,0.08996654602752957,0.039961311383868665,0.014913485231960337,0.0706577640949145,0.036124286208931246,0.01114067217686901,0.005461691146122968,0.0468473567230206,0.02357776112812233,0.012985076996341688,2.1795330890175436e-80,1-1,1-0
32,0.06494411680246316,0.11583802712963145,0.05165120552176011,0.0745881409009503,0.06828662441779938,0.04538578250386571,0.04238908398203697,0.0720428872346009,0.09590725210684933,0.05031846659958937,0.022001073104370928,0.009302787574522376,0.1346459021754922,0.024681161199075603,0.003829716696513417,0.0018132785740381228,0.057694973926314924,0.0455456927300881,0.019133826820037617,4.175747234286644e-155,3-0,3-0
33,0.10954071538343384,0.04430149246661246,0.01587613225536292,0.0117649068527526,0.18366969559904175,0.14289849179344027,0.04569083165845072,0.008847559433123762,0.08761493994206342,0.12381259086709007,0.05587675666729988,0.01838323070832008,0.028207340653690113,0.0406191943362366,0.02506161982825151,0.012725867867176974,0.02905908070789498,0.009284034567476339,0.0067203422624107735,4.5176149871031556e-05,0-0,1-0
34,0.10889250079357449,0.04966060659550291,0.01811427644721932,0.014168385578694076,0.17581405939977854,0.13505358448930124,0.04709703000151219,0.010873109962051472,0.09152904209424377,0.1193743132187972,0.053735856571841364,0.018041676876290446,0.03319835869602997,0.04045921658961662,0.022323702683130664,0.011271588798601276,0.03185631349433444,0.010950977774025228,0.007585399935454846,3.3503255398893626e-17,1-2,1-0
35,0.10287741897946519,0.06920277202583945,0.02672932547784491,0.024898495797770342,0.14699293860541846,0.1083510539998697,0.050031762149906324,0.020401964678988593,0.1015380013660686,0.10215982954033612,0.045607081561502456,0.01635260772514777,0.054161354634582104,0.038471054634459816,0.014786896432875951,0.007330594036894483,0.041303731083385344,0.017994389523332245,0.010808727746312292,1.8416451679624626e-56,1-1,1-0
36,0.10877977413848339,0.05031529192420339,0.01839131596734611,0.014476769610942231,0.17485321785622357,0.13411416736529921,0.047249335890305076,0.011136281073732943,0.09196982809670315,0.11882262608527085,0.05347139137251435,0.017995839063751004,0.033829384514476514,0.04042679103913819,0.022014495005189632,0.011108062061790235,0.03219175602818163,0.011162038589212588,0.0076916343172357335,1.2528599585500548e-18,2-1,1-0
37,0.08668429317408782,0.09562395329311824,0.03972514785350277,0.046220270067037876,0.10601356928016092,0.07414743626669075,0.048942527519357897,0.04116803485257548,0.10495874818499423,0.07589851754213771,0.033527572622078866,0.01307022445720026,0.09146721487537172,0.03268218806797042,0.007929183577814056,0.0038402881679695387,0.05206832330149141,0.03066711416665115,0.015365392729788933,1.799339960159827e-106,3-1,1-0
38,0.10295985356381368,0.06901395215376271,0.026642529001682118,0.02477825329643417,0.14727426593034265,0.1085991450361176,0.05001849886953096,0.020291342989047785,0.10147110686109741,0.10233365737342952,0.045688127219897894,0.01637188254161096,0.05393622521319649,0.03849962890941009,0.014846593171637033,0.007361414639454704,0.04121804586407885,0.017918426240967976,0.010777051124487333,4.19022630574127e-56,1-0,1-0
39,0.10686554020244889,0.05835910587663581,0.02185956581045394,0.018540621745050914,0.16303613069928322,0.12286549539466751,0.04880297786994856,0.014667474189285944,0.09676897856957357,0.1119015527598491,0.0501787421846678,0.01736863185065212,0.04197149440254388,0.03982472914728142,0.0185826643766339,0.009303317502843524,0.036205295786403295,0.01389099118920035,0.009006690442576295,2.1186529010663916e-35,3-0,1-0
40,0.09599234847234955,0.08239806719173413,0.03298927211267761,0.03428932191077052,0.12703338875165346,0.0912465452462478,0.05024692343416498,0.02927611126516794,0.10478423284150416,0.08958877274712598,0.03978751321168845,0.014866377557374596,0.07119131938759596,0.036041560323944066,0.011042338431895058,0.005411680240402132,0.04700435275373714,0.023758897512912578,0.013050976607053719,4.206778416871387e-81,1-0,1-0
41,0.06795686081098655,0.11374297031795426,0.050244277506700026,0.07051122505213792,0.072897868340302,0.04877875320324482,0.04351244570812471,0.06737854082046045,0.09775336075165003,0.05351179685501229,0.02342908253566391,0.009800630395241126,0.12884387372978287,0.025798935985738205,0.004247121803054608,0.0020169475965263798,0.057323950130917456,0.0435320200552222,0.01871933840128025,1.1500948642356284e-148,3-2,3-0
42,0.10785675914742521,0.05468835786037541,0.02026201520772902,0.01662180268424768,0.16843286892589335,0.1279361331767107,0.048165155584049435,0.012985983443930317,0.09471753479175758,0.11509219604780813,0.05169124951090204,0.017669080109111845,0.038165484148845304,0.04014477330865742,0.020070491172994247,0.010083397315441566,0.034398316458776466,0.01261408057861059,0.00840432052673357,6.613425353470991e-28,1-0,1-0
43,0.10016989608855789,0.07491592090621896,0.02939120645707753,0.028714326512797195,0.13843231612558263,0.10089926755101154,0.05029826612993015,0.023953050191656583,0.10329227625308221,0.09682397739314684,0.04312736306694994,0.01574315700476002,0.06120845952608482,0.03752436927285269,0.013068825846849926,0.006446569675421406,0.0438428445857255,0.020375467837245368,0.011772439575048662,3.573659532482691e-67,2-2,1-0
44,0.10312319595401534,0.0686367084692843,0.026469337914662886,0.02453909707585398,0.14783606396584162,0.10909520767873855,0.04999114662910082,0.020071560018745185,0.10133575494105243,0.10268048327395302,0.04584988390306942,0.016410225856928095,0.05348787511023325,0.03855619619669199,0.014966460282540223,0.007423320960351066,0.04104652171688108,0.017767163158837578,0.010713796893219333,2.169168337528275e-55,0-0,1-0
45,0.0991680747195085,0.07683396940614323,0.03030094377794982,0.03007710831633937,0.1355335332851043,0.0984166494247029,0.05032892917751762,0.025239807580728815,0.10376316208478079,0.09499763118721087,0.04228198650432001,0.015527052926367838,0.06368165829253156,0.03717081712457882,0.012527142604105194,0.006169085494114207,0.04467152801208701,0.021212573038807445,0.012098347043101691,9.592044477574086e-71,0-0,1-0
46,0.10211267008549162,0.07090765190525405,0.027516376746787384,0.026000709036985082,0.14444855428324443,0.1061167708342273,0.05013862125809782,0.021419684261017275,0.10211623765096985,0.10058319131978581,0.04487277135573502,0.01617606504678083,0.05621607512582413,0.0382051851136894,0.014256710028364313,0.00705716783824481,0.0420723276323005,0.01868799384667676,0.011095236630523442,1.1267110310097851e-59,3-1,1-0
47,0.10295985356381368,0.06901395215376271,0.026642529001682118,0.02477825329643417,0.14727426593034265,0.1085991450361176,0.05001849886953096,0.020291342989047785,0.10147110686109741,0.10233365737342952,0.045688127219897894,0.01637188254161096,0.05393622521319649,0.03849962890941009,0.014846593171637033,0.007361414639454704,0.04121804586407885,0.017918426240967976,0.010777051124487333,4.19022630574127e-56,2-2,1-0
48,0.10148957738648942,0.07223972069639226,0.028135582906678145,0.026883075620969123,0.14245485098634403,0.10437775935177394,0.05020595251670974,0.022239154195144,0.10253570007111526,0.09934222013731049,0.044295762095313065,0.016034982118859824,0.05784956688399235,0.03798760853465511,0.013853122752506889,0.00684939910170002,0.04266645390133473,0.019239787279838133,0.011319723462873483,3.567538787605876e-62,2-1,1-0
49,0.10344376507144024,0.06788387231365896,0.026124584993245867,0.024066083499759926,0.14895617095073632,0.11008680492902483,0.049933159469588255,0.019637801281330167,0.10105885794048146,0.10337077678996048,0.04617204047113171,0.016486083469030917,0.052598819602785216,0.03866700346870724,0.015208092169003096,0.007548196785201046,0.04070289934746197,0.017467292976393857,0.010587694471058562,5.812672727216107e-54,0-0,1-0
50,0.10016989608855789,0.07491592090621896,0.02939120645707753,0.028714326512797195,0.13843231612558263,0.10089926755101154,0.05029826612993015,0.023953050191656583,0.10329227625308221,0.09682397739314684,0.04312736306694994,0.01574315700476002,0.06120845952608482,0.03752436927285269,0.013068825846849926,0.006446569675421406,0.0438428445857255,0.020375467837245368,0.011772439575048662,3.573659532482691e-67,0-3,1-0
51,0.09864894549300463,0.07779399604326351,0.030759463962555786,0.030775707005707274,0.13407710807214945,0.09717668785356685,0.05033305190812626,0.0259031084262167,0.10397624017964081,0.09407645433917619,0.04185620589081712,0.015416680530595783,0.06494101281014784,0.03698705030910175,0.012262047179399717,0.0060335105869923225,0.04508167939630169,0.0216391136354342,0.012261936377802178,1.571134715643596e-72,0-1,1-0
52,0.10726937410586988,0.056947032645693944,0.021242045058132975,0.017789351870155134,0.16511336472704877,0.12480479594969833,0.04857137186667636,0.014006220156297862,0.09600672716542587,0.11313526934348957,0.05076256704596022,0.01748693245230997,0.04048907815075196,0.03995651968860466,0.01914085840706075,0.009595551581564186,0.035515032849628335,0.01339338690189969,0.008774520033731444,1.5176345058997094e-32,0-0,1-0
53,0.10897200206345707,0.04917287844298536,0.01790839745322933,0.013940761244048427,0.17652985915748326,0.13575608419904328,0.046980915318820086,0.010679319292210396,0.09119555442196299,0.11978413045767183,0.053932529327196395,0.01807528251867411,0.03273128791639261,0.04048165066745751,0.02255739530016801,0.011395276304246664,0.031605542339569734,0.010794798121510596,0.00750633545387205,3.939625690584223e-16,1-1,1-0
54,0.10659664453057618,0.05924977735911738,0.022250994270914932,0.01902311072945889,0.1617249467130333,0.12164905411013657,0.04894036229110575,0.015094073471589187,0.09723270127474712,0.11111931637522819,0.049809195743722896,0.017292298853994734,0.04291848758051532,0.0397361424370884,0.018239134579449288,0.009123729821869469,0.036637570003672966,0.014209036698743224,0.009153423155036264,3.479744333157721e-37,0-0,1-0
55,0.0939516603450779,0.08563878538758049,0.034591350507001795,0.036938688940187786,0.12200638920178372,0.08707877453604271,0.05007815816755919,0.03185922286309595,0.10513394381059747,0.08635416073543342,0.03830186596124604,0.014457371230397986,0.07581600909199493,0.035310454656105085,0.01023048546500377,0.004999627339616601,0.048311613554537364,0.025330338975542085,0.013611099231195746,3.5562736874219127e-87,2-2,1-0
56,0.09977503399443492,0.07568269340129956,0.029753886915680695,0.029253942967679972,0.13727517087794547,0.09990587690944164,0.05031409697678784,0.02446142246998811,0.10348771212541985,0.09609607722205722,0.042790237208971516,0.01565746707362975,0.062190409008672766,0.03738519771195573,0.012850308342576626,0.00633455807213547,0.04417558967501422,0.02070773943361734,0.011902579612691278,1.332487599005575e-68,0-1,1-0
57,0.10954190788317439,0.043990022827620066,0.015748116512400597,0.011633025056966026,0.18408029886738378,0.14332540983252412,0.04559400972214959,0.00873796106458991,0.08736042882482353,0.12403678466472937,0.055986375639286254,0.018397298537758164,0.02792886071108126,0.040614884567679595,0.02522421776629599,0.012812699705759984,0.02889263252149842,0.009191179675867828,0.0066703886355736495,0.00023349698283739914,0-0,1-0
58,0.10665144160561424,0.05907115599622582,0.02217237471643027,0.01892580901651722,0.16198796558882328,0.12189260038735038,0.04891334620747719,0.015007923248620386,0.09714075581459514,0.11127644358895424,0.04988338812006595,0.017307712555399937,0.042727824365258446,0.03975424363381475,0.018307512726109216,0.009159459934537702,0.03655107166003283,0.014144992506811681,0.009123978327361245,7.915059742046428e-37,0-0,1-0
59,0.1093418996103976,0.04646347464855936,0.016772641598820925,0.012708767553816704,0.1805065689411952,0.13970210550295317,0.046293725175679805,0.009637431622749536,0.08926191037566102,0.12204194812383967,0.055019568412334574,0.018253260291314938,0.030183440628111995,0.0405786892844759,0.023910754940354585,0.012113199800005216,0.03019877376268018,0.009943501295071974,0.007068337974311284,4.5766631496685317e-10,1-1,1-0
60,0.10478505634990888,0.06452701259412007,0.024601244744824294,0.022023961280286945,0.15393565429905684,0.11453749306048036,0.049619233060165406,0.01777971892515042,0.09971400809901627,0.10641955883363266,0.047598363792476006,0.01681357012565625,0.04872458727582568,0.03912715419710996,0.01632692290788252,0.008127834218560602,0.039149391138173784,0.01616175993321623,0.010027475164456718,1.549804335581305e-47,1-0,1-0
61,0.07062383170437339,0.11170981948787889,0.048937078575843396,0.06695326629750256,0.07711758309346134,0.051912891307296205,0.04445528863912205,0.06337160090565487,0.09924406825568417,0.056417674911057925,0.024731174298137044,0.010246885933881096,0.12367232670909925,0.02678633430974334,0.004647757031297604,0.002213098089061715,0.05689291635604437,0.04174120897274946,0.018325195122111268,6.086817352542413e-143,0-3,3-0
62,0.10074740162234808,0.07376732917693254,0.02885038373974951,0.027918597217043088,0.14016169667250641,0.10238989612705011,0.050265688417423626,0.023206151401522004,0.102981701722571,0.0979089584250492,0.04363036476361807,0.015869780814137188,0.05975401979444891,0.03772746308151754,0.013401232015726915,0.006617147905818458,0.04334079762043039,0.019883533180638565,0.01157785630146837,4.962628832904549e-65,2-2,1-0
63,0.07326947644091752,0.10952467641081108,0.04758206844180628,0.06346570687199335,0.08144151336209322,0.05515356431110482,0.04534059534836095,0.059500634853360164,0.10058454696791827,0.059379245890252126,0.026060817695672714,0.010695070120679679,0.11850457945463369,0.027763781553229616,0.005077453571173816,0.0024241559522035923,0.05636819489643407,0.03995536208216796,0.017908555775187112,3.2158865552365634e-137,1-0,3-0
64,0.0983317011942114,0.07837012379866273,0.031035667719111742,0.031200386955978397,0.1332011960639222,0.0964332867499226,0.05033190579304567,0.026307534945917976,0.10409681027092166,0.09352131525860645,0.0415998064586701,0.01534973007845891,0.06570382300373051,0.03687457454265831,0.012104819725112724,0.005953171850201507,0.04532631569728699,0.021897569024070602,0.0123602608695095,1.3327955551981728e-73,4-3,1-0
65,0.10849781417154677,0.05180633544699007,0.019025203774859802,0.015191372297032013,0.1726647245505684,0.13198932467037996,0.04758121858094798,0.01174882732250588,0.09294474346859052,0.11755948134103525,0.05286708428052564,0.017888388985839245,0.0352840446477731,0.04034323774066836,0.021328694639689175,0.010745901073904714,0.032950741087292144,0.011648831099245258,0.007934030820605871,7.7023346071400445e-22,1-1,1-0
66,0.10413515696394939,0.06619872488483731,0.025357053184496606,0.023027456349065823,0.15145876164102506,0.11231480591638193,0.0497869002264817,0.018689789788305256,0.10040626692440355,0.10490716665631496,0.0468900921806624,0.016652684638844294,0.0506357939870836,0.03890495616415418,0.01576104756581952,0.007834378795990348,0.03992737141976812,0.016805547618098198,0.010306045094317904,9.493402887636481e-51,1-2,1-0
67,0.10862799253636732,0.051140602761473995,0.018741676988848644,0.014870194784264771,0.17364190366788143,0.13293557254031088,0.047435591277928,0.011473054671949543,0.09251439678164425,0.11812459888927437,0.053137240357804434,0.017936883018812935,0.034631541691089986,0.0403821925264483,0.021631803271375177,0.010905877703941408,0.0326127169670089,0.011430432729649852,0.007825726833925779,2.0600502114666975e-20,0-0,1-0
68,0.09997344697635238,0.07529921756201619,0.02957233881230698,0.02898322010371853,0.13785415217490987,0.10040252557235893,0.05030677314015446,0.0242061867178319,0.10339116512778646,0.09646047623049513,0.042958975142252706,0.015700438403744153,0.06169820707383196,0.037455159772787336,0.012959259076345844,0.006390393683948272,0.04400942072898861,0.020541173600206325,0.011837470099964074,6.900702228686123e-68,3-2,1-0
69,0.09906521426956709,0.07702594242932788,0.030392460812389027,0.030215908727136982,0.13524260374440736,0.09816857055994302,0.050330354969685125,0.025371397921178512,0.1038069828754435,0.09481380972713813,0.04219698939232445,0.015505100644686035,0.06393232390600076,0.03713443449155572,0.012473817964690073,0.006141802336833573,0.04475379332626432,0.021297457604927763,0.012131034296500712,4.214798534978467e-71,4-1,1-0
70,0.10872051553103587,0.050644495002332646,0.01853091964251851,0.014633074059436329,0.1743700542862693,0.13364329929287042,0.047324394113818405,0.011269941076886293,0.09218852434937418,0.11854453474063359,0.053338205373741746,0.017972477996793114,0.03414845802867094,0.0404094956179698,0.0218609100000266,0.011026892424884218,0.03235992475297038,0.01126878493671509,0.007745098773052688,2.4226939229089497e-19,1-0,1-0
